Created At,Locations,Organization ID,Organization Name,Organization Logo URL,Organization Slug,Organization Topics,Organization Industry Tags,Organization Stage,Organization Head Count,Source,Slug,Title,URL,Featured,Has Description
1697277559,"['Boston, MA, USA']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738644-director-of-account-management,Director of Account Management,https://jobs.smartrecruiters.com/Vention/743999937248944,False,False
1697277559,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738643-director-of-account-management,Director of Account Management,https://jobs.smartrecruiters.com/Vention/743999937249571,False,False
1697277558,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738642-directeur-de-la-gestion-des-comptes,Directeur de la gestion des comptes,https://jobs.smartrecruiters.com/Vention/743999937251686,False,False
1697277557,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738641-staff-engineer-robotics-control,Staff Engineer - Robotics & Control,https://jobs.smartrecruiters.com/Vention/743999937249580,False,False
1697277556,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738639-ingenieur-e-principal-e-robotique-et-controle,Ingénieur(e) Principal(e) - Robotique et Contrôle,https://jobs.smartrecruiters.com/Vention/743999937253054,False,False
1697277554,"['Berlin, Germany']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738637-application-engineer-emea,Application Engineer EMEA,https://jobs.smartrecruiters.com/Vention/743999937257783,False,False
1697277554,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738634-senior-electrical-engineer,Senior Electrical Engineer,https://jobs.smartrecruiters.com/Vention/743999937258338,False,False
1697277553,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738631-analyste-en-assurance-qualite-micrologiciels-pour-l-automatisation-industrielle,Analyste en assurance qualité (micrologiciels pour l'automatisation industrielle),https://jobs.smartrecruiters.com/Vention/743999937264623,False,False
1697277552,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738628-ingenieur-en-integration-de-systemes,Ingénieur en intégration de systèmes,https://jobs.smartrecruiters.com/Vention/743999937264258,False,False
1697277551,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738626-ingenieur-electrique-senior,Ingenieur electrique senior,https://jobs.smartrecruiters.com/Vention/743999937264694,False,False
1697277550,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738624-manager-comptabilite-controles,"Manager, Comptabilité & contrôles",https://jobs.smartrecruiters.com/Vention/743999937265144,False,False
1697277549,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738621-designer-ui-ux-senior,Designer UI/UX Senior,https://jobs.smartrecruiters.com/Vention/743999937265363,False,False
1697277548,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738618-technicien-electromecanique,Technicien électromécanique,https://jobs.smartrecruiters.com/Vention/743999937265019,False,False
1697277547,"['Berlin, Germany']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738613-ingenieur-d-application-emea,Ingénieur d’application EMEA,https://jobs.smartrecruiters.com/Vention/743999937265258,False,False
1697277546,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738609-assembleur-mecanique,Assembleur Mécanique,https://jobs.smartrecruiters.com/Vention/743999937265968,False,False
1697277544,"['Berlin, Germany']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738602-director-of-sales-emea,Director of Sales EMEA,https://jobs.smartrecruiters.com/Vention/743999937266663,False,False
1697277543,"['Montreal, QC, Canada']",5978,Vention,https://cdn.filestackcontent.com/anq8wK2zQpuosqstUBfL,vention,"['B2B', 'C100 alumni', 'Industrial', 'Manufacturing', 'Robotics', 'Team true north']","['DeepTech', 'Hardware', 'Manufacturing', 'Software']",series_c_plus,4,career_page,30738596-electromechanical-technician,Electromechanical Technician,https://jobs.smartrecruiters.com/Vention/743999937280353,False,False
1697277477,"['Montreal, QC, Canada']",23328,Petal,https://cdn.filestackcontent.com/8rWblyh9QBi35OjsC20X,petal-2,[],"['Health', 'Information Technology', 'Software', 'Transportation']",other,4,career_page,30738467-developpeur-se-principal-e-architecte,Développeur(se) Principal(e) (Architecte),https://petalmd.recruitee.com/o/developpeurse-principale,False,False
1697277477,"['Montreal, QC, Canada']",23328,Petal,https://cdn.filestackcontent.com/8rWblyh9QBi35OjsC20X,petal-2,[],"['Health', 'Information Technology', 'Software', 'Transportation']",other,4,career_page,30738466-architecte-d-entreprise,Architecte d'entreprise,https://petalmd.recruitee.com/o/architecte-dentreprise,False,False
1697277476,"['Montreal, QC, Canada']",23328,Petal,https://cdn.filestackcontent.com/8rWblyh9QBi35OjsC20X,petal-2,[],"['Health', 'Information Technology', 'Software', 'Transportation']",other,4,career_page,30738465-responsable-d-equipe-developpement-logiciel,"Responsable d'équipe, développement logiciel",https://petalmd.recruitee.com/o/responsable-dequipe-developpement-logiciel,False,False
1697277178,"['Canada', 'Remote', 'British Columbia, Canada']",21654,sparkgeo,https://cdn.filepicker.io/api/file/wUMqjTisT26s7hXSizJa,sparkgeo,"['B2B', 'Proptech', 'Software']","['Information Technology', 'Software']",other,2,career_page,30738261-senior-developer-systems-devops-team,Senior Developer (Systems/DevOps Team),https://secure.collage.co/jobs/sparkgeo/40883,False,False
1697224499,"['Atlanta, GA, USA']",21529,Nuvei,https://cdn.filepicker.io/api/file/U2jZGbooTwKuQGaQWoxO,nuvei,"['500+', 'B2B', 'Finance', 'SaaS', 'Software']",['Finance'],ipo,5,career_page,30737530-senior-business-development-manager,Senior Business Development Manager,https://apply.workable.com/nuvei/j/D68B58E730,False,True
1697210314,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730074-gestionnaire-de-comptes-vendeurs-tiers-ti,Gestionnaire de comptes (vendeurs tiers TI),https://wellfound.com/company/brainfinance-1/jobs/2822109-gestionnaire-de-comptes-vendeurs-tiers-ti,False,False
1697210314,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730073-account-manager-it-third-party-vendors,Account Manager (IT third-party vendors),https://wellfound.com/company/brainfinance-1/jobs/2822108-account-manager-it-third-party-vendors,False,False
1697210313,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730071-technical-product-owner-for-credit-card-platform,Technical Product Owner for Credit Card Platform,https://wellfound.com/company/brainfinance-1/jobs/2822107-technical-product-owner-for-credit-card-platform,False,False
1697210313,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730068-responsable-de-produit-technique-pour-une-plateforme-de-cartes-de-credit,Responsable de produit technique pour une plateforme de cartes de crédit,https://wellfound.com/company/brainfinance-1/jobs/2821737-responsable-de-produit-technique-pour-une-plateforme-de-cartes-de-credit,False,False
1697210313,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730067-qa-analyst-web-mobile,QA Analyst (web/mobile),https://wellfound.com/company/brainfinance-1/jobs/2822113-qa-analyst-web-mobile,False,False
1697210313,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730064-director-of-card-platforms-engineering,Director of Card Platforms Engineering,https://wellfound.com/company/brainfinance-1/jobs/2821729-director-of-card-platforms-engineering,False,False
1697210312,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730062-directeur-de-l-ingenierie-des-plates-formes-de-cartes,Directeur de l'ingénierie des plates-formes de cartes,https://wellfound.com/company/brainfinance-1/jobs/2821736-directeur-de-l-ingenierie-des-plates-formes-de-cartes,False,False
1697210312,"['Montreal, QC, Canada']",21256,Brain Finance,https://cdn.filestackcontent.com/F9RlAQU7SMKDuUsufaI3,brain-finance,"['B2C', 'Finance', 'Software']","['Finance', 'Information Technology', 'Software']",seed,3,career_page,30730059-analyste-aq-web-mobile,Analyste AQ (web/mobile),https://wellfound.com/company/brainfinance-1/jobs/2822111-analyste-aq-web-mobile,False,False
1697208196,['Multiple locations'],22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30726800-business-development-manager-gcc,Business Development Manager- GCC,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/Kuwait/Business-Development-Manager--GCC_JR101968,False,True
1697208195,"['Doha, Qatar']",22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30726799-international-student-recruitment-manager,International Student Recruitment Manager,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/Doha/International-Student-Recruitment-Manager_JR101969-1,False,True
1697208194,['Bahrain'],22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30726798-international-student-recruitment-manager,International Student Recruitment Manager,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/Bahrain/International-Student-Recruitment-Manager_JR101970,False,True
1697208193,"['Ho Chi Minh City, Vietnam']",22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30726797-international-recruitment-manager-vietnam,International Recruitment Manager - Vietnam,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/H-Ch-Minh-City/International-Recruitment-Manager---Vietnam_JR101973,False,True
1697208192,['Multiple locations'],22409,ApplyBoard,https://cdn.filestackcontent.com/GnQ1Sp25Td6QKgwsv1RH,applyboard-com,"['500+', 'B2C', 'C100 alumni', 'Education', 'Software', 'Team true north']","['Education', 'Information Technology', 'Media', 'Software']",series_c_plus,5,career_page,30726796-international-recruitment-manager-dubai-abu-dhabi,International Recruitment Manager - Dubai/Abu Dhabi,https://applyboard.wd3.myworkdayjobs.com/ApplyBoardNH/job/Abu-Dhabi/International-Recruitment-Manager---Dubai-Abu-Dhabi_JR101980,False,True
1697204705,"['Alberta, Canada']",21734,Dataperformers,https://cdn.filestackcontent.com/3X5M1qeRRvW9npWWLfxm,dataperformers,"['AI/ML', 'B2B', 'Media & entertainment', 'SaaS', 'Software']","['DeepTech', 'Finance', 'Information Technology', 'Software']",other,1,career_page,30724171-project-controller-efs,"Project Controller, EFS",https://careers.deloitte.ca/job/Calgary%2C-Alberta%2C-Canada-Project-Controller%2C-EFS-AB/1086076000/,False,True
